ST,YEAR,POPULA,INCOME,BRANCH,NOFACIL,N_TOTLN,N_TOTRE,N_REFRM,N_RERES,N_REOTH,N_COLLAT,N_OTHLN,N_OTHLNI,N_TOTINV,N_GOVTSEC,N_OTHSEC,N_CASH,N_OTHASS,N_TOTASS,N_TOTDEP,N_DEPIBK,N_DEPGOVT,N_DEPOTHD,N_DEPOTHT,N_BORR,N_BKNOTES,N_OTHLIAB,N_CAP,N_SURP,N_TOTLIAB,N_NOBNKS,A_TOTLN,A_TOTRE,A_REFRM,A_RERES,A_REOTH,A_OTHLNI,A_TOTINV,A_GOVTSEC,A_OTHSEC,A_CASH,A_OTHASS,A_TOTASS,A_TOTDEP,A_DEPIBK,A_DEPGOVT,A_DEPOTHD,A_DEPOTHT,A_BORR,A_BKNOTES,A_OTHLIAB,A_CAP,A_SURP,A_TOTLIAB,A_NOBNKS,N_INTD,N_INTDLN,N_INTDINV,N_INTIBK,N_XCCOLL,N_FXPROF,N_INSUR,N_TRUST,N_SECPROF,N_OTHEARN,N_GRSEARN,N_SALARY,N_INTDBOR,N_INTDEP,N_INTBKD,N_INTDD,N_INTTD,N_TAX,N_OTHEXP,N_TOTEXP,N_RECCOA,N_RECLD,N_RECSEC,N_CHGLN,N_CHGSEC,N_CHGFIX,N_CHGTRU,N_OTHLOSS,N_CHGFX,N_CHGTOT,N_DIVID,N_FAIL,C_FAIL,N_FAILASS,C_FAILASS,A_DEBITS,POPPER_NATBANK,POPPER_BANK
GA,1896,2056164,NA,NA,NA,8859,96,NA,NA,NA,3731,5032,NA,2389,1653,736,2829,589,14666,7400,527,130,6164,579,588,1060,8,3816,1794,14666,30,34100,2752,NA,NA,NA,21943,4529,2152,2377,11084,2472,52185,29526,1925,130,20084,7387,1075,1060,180,13837,6507,52185,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,NA,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,225,NA,NA,NA,NA,NA,68538.8,11054.64516
HA,1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IA,1896,2098077,NA,NA,NA,33915,1057,NA,NA,NA,6947,25911,NA,6910,4880,2030,9336,2635,52796,30309,5243,131,21574,3361,983,3689,2,13495,4318,52796,168,120422,28716,NA,NA,NA,77698,10029,5864,4165,32947,10209,173607,114435,6057,131,42650,65597,983,3689,1192,42119,11189,173607,1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2721,NA,NA,NA,NA,NA,NA,NA,NA,1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,1050,NA,NA,NA,NA,NA,12488.55357,2044.909357
ID,1896,127120,NA,NA,NA,1343,44,NA,NA,NA,450,849,NA,750,405,345,792,302,3187,1910,58,50,1597,205,37,162,0,675,403,3187,11,2107,91,NA,NA,NA,1426,901,412,489,1067,563,4638,2544,90,50,2082,322,37,162,74,1257,564,4638,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,55,NA,NA,NA,NA,NA,11556.36364,3852.121212
IL,1896,4395679,NA,NA,NA,139719,1994,NA,NA,NA,49143,88582,NA,20279,11714,8565,65737,5130,230865,163590,52107,1484,105321,4678,683,6532,10,39171,20879,230865,220,281862,31474,NA,NA,NA,152995,35325,15263,20062,122357,13716,453260,331917,61860,1484,204558,64015,992,6532,5711,71922,36186,453260,939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9532,NA,NA,NA,NA,NA,NA,NA,NA,4425,NA,NA,NA,NA,NA,NA,NA,NA,NA,3142,3398,NA,NA,NA,NA,NA,19980.35909,4681.234292
IN,1896,2381455,NA,NA,NA,34274,489,NA,NA,NA,5783,28002,NA,9059,7265,1794,14418,2155,59906,34815,2727,204,31121,763,158,4707,21,14282,5923,59906,113,67972,8642,NA,NA,NA,48402,12313,9074,3239,25864,4837,110986,66550,3014,204,54245,9087,218,4707,503,28976,10032,110986,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3081,NA,NA,NA,NA,NA,NA,NA,NA,1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,1065,NA,NA,NA,NA,NA,21074.82301,5643.258294
KS,1896,1453391,NA,NA,NA,18222,336,NA,NA,NA,8502,9384,NA,3941,3378,563,6464,2292,30919,16695,712,331,14739,913,466,2249,3,9552,1954,30919,116,34937,1588,NA,NA,NA,20718,4353,3687,666,12236,4881,56407,31721,841,331,27193,3356,1141,2249,21,17761,3514,56407,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,482,NA,NA,NA,NA,NA,12529.23276,2844.209393
KY,1896,2026740,NA,NA,NA,27196,235,NA,NA,NA,8794,18167,NA,7756,6871,885,7506,1306,43764,21471,4254,1215,15316,686,479,4518,43,13085,4168,43764,77,61058,2809,NA,NA,NA,46780,11226,7023,4203,19264,3865,95413,50112,7090,1215,36218,5589,737,4518,355,28602,11089,95413,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2162,NA,NA,NA,NA,NA,NA,NA,NA,866,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,898,NA,NA,NA,NA,NA,26321.2987,7648.075472
LA,1896,1269703,NA,NA,NA,15496,508,NA,NA,NA,6744,8244,NA,3965,1755,2210,5846,918,26225,17708,2284,0,15032,392,407,1132,0,3760,3218,26225,21,24739,2301,NA,NA,NA,11331,5318,2436,2882,8804,1529,40390,27765,2295,0,21662,3808,597,1132,2,6688,4206,40390,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1526,NA,NA,NA,NA,NA,NA,NA,NA,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,NA,NA,NA,NA,NA,NA,60462.04762,27602.23913
MA,1896,2563359,NA,NA,NA,250251,466,NA,NA,NA,66101,183684,NA,53352,37900,15452,85649,8584,397836,227208,49346,317,176795,750,4400,29956,280,95418,40574,397836,268,599086,204667,NA,NA,NA,248365,226148,124344,101804,114559,16772,956565,739169,49428,317,233489,455935,4520,29956,1160   1,5893,75867,956565,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14340,NA,NA,NA,NA,NA,NA,NA,NA,5860,NA,NA,NA,NA,NA,NA,NA,NA,NA,2558,5303,NA,NA,NA,NA,NA,9564.772388,5274.401235
